,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,country_USA,content_rating_Approved,content_rating_G,content_rating_M,content_rating_NC-17,content_rating_Not Rated,content_rating_PG,content_rating_PG-13,content_rating_Passed,content_rating_R,content_rating_Unrated,content_rating_X
3597,119,90,378,658,957,18621249,45859,4611,340,6000000,925,7.5,1,0,0,0,0,0,0,1,0,0,0,0
3599,22,121,0,182,413,14545844,4756,1284,38,6500000,282,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3600,52,89,0,405,555,13235267,12339,1752,32,6000000,484,2.9,1,0,0,0,0,0,1,0,0,0,0,0
3603,34,104,80,658,8000,12793213,18286,10430,73,6000000,960,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3606,25,98,38,360,1000,11797927,4582,3221,52,6000000,475,6.1,1,0,0,0,0,0,0,0,0,1,0,0
3608,137,96,2,120,742,11642254,22929,1308,287,3000000,256,5.2,1,0,0,0,0,0,0,0,0,0,0,1
3609,231,99,0,84,11000,9203192,45396,11328,136,5000000,106,6.8,1,0,0,0,0,0,0,1,0,0,0,0
3611,115,122,0,221,697,8596914,23023,1517,148,6000000,394,7,1,0,0,0,0,0,0,0,0,1,0,0
3612,67,101,112,612,1000,6851636,13010,2697,182,6000000,744,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3613,216,102,49,10000,24000,11434867,59637,51355,130,6000000,14000,7.1,1,0,0,0,0,0,0,1,0,0,0,0
3614,133,84,4,546,8000,5895238,17169,10123,70,6000000,806,5.5,1,0,0,0,0,0,0,0,0,1,0,0
3615,149,104,20,130,3000,6670712,27301,3825,101,6000000,591,7.4,1,0,0,0,0,0,0,1,0,0,0,0
3617,42,94,0,664,1000,4693919,11011,4484,78,6500000,1000,4.6,1,0,0,0,0,0,0,0,0,1,0,0
3618,152,90,0,826,4000,4859475,116910,7103,520,6000000,899,7.2,1,0,0,0,0,0,0,0,0,1,0,0
3620,76,90,138,263,373,4542775,18313,1831,73,6000000,308,5.1,1,0,0,0,0,0,0,0,0,1,0,0
3621,149,106,0,379,17000,3588432,29341,18947,93,6000000,1000,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3624,108,95,263,179,263,3029081,26300,993,231,6000000,261,7.8,1,0,0,0,0,0,0,0,0,1,0,0
3625,17,99,23,82,97,3273588,4195,382,50,6000000,91,6.7,1,0,0,0,0,0,0,1,0,0,0,0
3627,129,99,53,491,4000,2207975,28855,8297,190,6000000,3000,7.2,1,0,0,0,0,0,0,1,0,0,0,0
3628,84,95,8,15,244,2025238,9589,489,105,6000000,230,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3631,147,99,129,362,976,2077046,27266,2748,75,6000000,617,7,1,0,0,0,0,0,0,0,0,1,0,0
3634,17,107,0,284,721,869325,2281,2000,16,6000000,514,3.8,1,0,0,0,0,0,0,1,0,0,0,0
3635,16,90,11,316,767,399611,1245,2370,29,6000000,529,5.7,1,0,0,0,0,0,1,0,0,0,0,0
3637,63,96,19,71,1000,115862,7394,2163,50,6000000,943,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3639,36,97,781,90,596,117560,2330,1081,29,6000000,206,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3642,26,85,0,499,11000,36497,7367,14599,37,6000000,826,4.7,1,0,0,0,0,0,0,0,0,1,0,0
3647,162,95,24,874,16000,65804,32512,27575,86,12000000,10000,6.3,1,0,0,0,0,0,0,0,0,1,0,0
3653,43,86,4,444,11000,20200,6797,12772,21,6000000,485,5.8,1,0,0,0,0,0,0,1,0,0,0,0
3654,136,115,58,400,33000,31874869,43575,34605,302,50000000,455,6.1,1,0,0,0,0,0,0,0,0,1,0,0
3663,68,141,407,501,688,3064356,3433,2584,81,5600000,659,6.9,1,0,0,0,0,0,0,1,0,0,0,0
3664,25,95,17,255,592,7009668,8707,2000,36,5600000,378,2.1,1,0,0,0,0,0,0,1,0,0,0,0
3668,119,129,131,417,1000,159600000,175607,2387,252,5500000,559,8.3,1,0,0,0,0,0,1,0,0,0,0,0
3670,62,116,0,476,907,50382128,10472,2723,202,5500000,637,5.6,1,0,0,0,0,0,0,1,0,0,0,0
3672,364,90,23000,694,23000,24475193,190494,44265,314,3000000,19000,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3674,122,111,72,722,19000,6200756,96129,34106,488,7000000,12000,7.4,1,0,0,0,0,0,0,0,0,1,0,0
3679,91,104,10,93,715,1056102,18792,1315,153,5000000,436,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3680,103,120,0,388,782,27545445,59524,2892,418,6500000,652,7.9,1,0,0,0,0,0,0,0,0,1,0,0
3681,27,99,56,781,4000,56007,3754,6776,69,5500000,902,4.9,1,0,0,0,0,0,0,0,0,1,0,0
3687,48,96,3,38,472,27445,3788,561,31,9000000,39,5.3,1,0,0,0,0,0,0,0,0,1,0,0
3688,65,96,136,139,4000,766487,15315,4883,117,5250000,543,5,1,0,0,0,0,0,0,0,0,1,0,0
3696,318,106,0,482,852,83574831,109214,2975,269,5000000,618,6.6,1,0,0,0,0,0,0,1,0,0,0,0
3697,250,95,163,651,1000,87025093,188679,4134,864,4000000,654,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3698,411,104,16,82,14000,71897215,126893,14504,440,15000000,338,7.3,1,0,0,0,0,0,0,1,0,0,0,0
3699,106,87,79,218,608,64267897,67992,1770,327,5000000,362,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3700,159,81,26,300,2000,56536016,13523,3344,95,4900000,509,6.9,1,0,0,0,0,0,0,1,0,0,0,0
3701,251,94,24,434,581,104007828,76828,2371,314,5000000,438,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3702,183,89,10,704,852,50820940,31915,5056,159,5000000,707,4.4,1,0,0,0,0,0,0,1,0,0,0,0
3703,131,88,55,150,506,44793200,49820,1584,311,4500000,449,6.6,1,0,0,0,0,0,0,0,0,0,0,1
3704,297,108,0,458,1000,43771291,79916,3215,279,5000000,562,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3706,248,96,24,113,235,53884821,51204,799,247,5000000,119,4.6,1,0,0,0,0,0,0,0,0,1,0,0
3707,42,135,28,275,726,36000000,6359,1920,69,5000000,422,6.8,1,0,0,0,0,0,0,0,0,0,1,0
3709,91,93,54,581,40000,34872293,30765,42002,252,8500000,618,4.9,1,0,0,0,0,0,0,0,0,1,0,0
3710,185,109,260,592,9000,34468224,105568,11736,533,4500000,844,7.3,1,0,0,0,0,0,0,0,0,1,0,0
3712,220,101,52,332,510,32453345,31791,2161,155,5000000,358,5,1,0,0,0,0,0,0,0,0,1,0,0
3714,471,117,212,896,11000,27296514,326494,17738,340,5000000,3000,8,1,0,0,0,0,0,0,0,0,1,0,0
3715,152,83,26,801,10000,25799043,28513,11771,126,3300000,830,5.2,1,0,0,0,0,0,0,1,0,0,0,0
3716,274,113,22000,379,716,25530884,845580,1997,2067,9000000,651,8.5,1,0,0,0,0,0,0,0,0,1,0,0
3717,336,104,59,202,972,27689474,85688,2071,339,5000000,407,6.5,1,0,0,0,0,0,0,0,0,1,0,0
3718,174,97,0,657,1000,24138847,114797,2990,472,5000000,898,7.4,1,0,0,0,0,0,0,0,0,1,0,0
3720,276,103,214,424,7000,21501098,115813,8375,216,5000000,468,7.4,1,0,0,0,0,0,0,1,0,0,0,0
3721,12,94,0,287,901,19281235,3571,2523,11,5000000,413,5.1,1,0,0,0,0,0,0,0,0,1,0,0
3723,28,77,0,73,2000,19421271,2448,2908,18,5000000,804,5,1,0,1,0,0,0,0,0,0,0,0,0
3724,95,134,3000,77,205,20733485,11622,428,157,5000000,130,7.2,1,0,0,0,0,0,0,1,0,0,0,0
3726,179,90,37,1000,11000,24809547,74875,15710,115,5000000,3000,6.4,1,0,0,0,0,0,0,0,0,1,0,0
3728,22,104,0,498,1000,23031390,4345,2868,26,4500000,597,5.6,1,0,0,0,0,0,0,0,0,1,0,0
3729,92,95,596,697,1000,16017403,17333,3300,153,5000000,835,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3730,196,93,66,161,1000,21197315,49948,1410,211,5000000,200,6.1,1,0,0,0,0,0,0,0,0,1,0,0
3731,9,106,23,467,1000,17382982,5975,2840,33,5000000,694,5.2,1,0,0,0,0,0,0,0,0,1,0,0
3732,31,109,148,426,2000,14821531,6915,3843,209,6000000,434,7.3,1,0,0,0,0,0,0,0,0,1,0,0
3733,309,101,25,423,17000,18656400,86077,19673,195,5000000,2000,7.5,1,0,0,0,0,0,0,1,0,0,0,0
3736,129,100,6,65,935,14343976,22961,1327,291,5000000,120,4.5,1,0,0,0,0,0,0,0,0,1,0,0
3737,168,95,38,249,567,241437427,102071,1495,756,5000000,312,6.6,1,0,0,0,0,0,1,0,0,0,0,0
3738,444,94,520,192,11000,14123773,108683,12306,561,5000000,892,5.3,1,0,0,0,0,0,0,0,0,1,0,0
3739,123,93,13,141,742,15126948,20815,1227,335,5000000,152,4.9,1,0,0,0,0,0,0,0,0,1,0,0
3742,74,82,7,664,1000,13350177,7904,4856,113,5000000,984,3.8,1,0,0,0,0,0,0,1,0,0,0,0
3743,68,135,407,111,11000,13269963,23202,11400,173,5000000,189,7.6,1,0,0,0,0,0,0,0,0,1,0,0
3744,144,88,27,101,742,17768000,29629,1136,374,5000000,120,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3745,96,89,17,85,690,12947763,10624,1160,125,5000000,190,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3746,42,110,272,551,801,14100000,14995,2943,87,5000000,796,7.2,1,0,0,0,0,0,0,0,0,1,0,0
3747,29,107,8,268,926,12200000,7973,2383,65,5000000,400,6.3,1,0,0,0,0,0,1,0,0,0,0,0
3748,228,86,17,205,520,17683670,47227,1520,323,5000000,270,5.2,1,0,0,0,0,0,0,1,0,0,0,0
3749,195,91,19,260,968,12055108,61151,2528,134,8000000,934,6.9,1,0,0,0,0,0,0,0,0,1,0,0
3750,203,103,66,13,155,27285953,48675,259,214,5000000,78,6.8,1,0,0,0,0,0,0,0,0,1,0,0
3753,59,92,89,355,729,11675178,9509,2848,53,5000000,706,3.5,1,0,0,0,0,0,0,0,0,1,0,0
3754,45,99,1000,409,849,10572742,2326,2269,21,8000000,578,6.1,1,0,0,0,0,0,0,1,0,0,0,0
3756,12,96,23,503,927,9658370,1180,3552,9,5000000,509,4.5,1,0,0,0,0,0,0,0,0,1,0,0
3757,29,82,99,44,93,9628751,5164,315,65,5000000,45,5.9,1,0,0,0,0,0,1,0,0,0,0,0
3758,121,92,12,797,3000,8786715,40274,5668,324,5000000,835,6.9,1,0,0,0,0,0,0,1,0,0,0,0
3761,56,90,23,560,847,6755271,7319,3004,131,5000000,591,5.3,1,0,0,0,0,0,0,0,0,1,0,0
3763,59,150,3,448,859,6157157,21416,3942,198,5000000,448,7,1,0,0,0,0,0,0,1,0,0,0,0
3765,60,91,84,572,1000,5480318,9427,2691,79,5000000,778,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3767,81,95,4000,334,4000,5308707,15053,5245,165,5000000,585,6.4,1,0,0,0,0,0,0,0,0,1,0,0
3773,109,110,19,39,25000,4040588,12233,25676,89,5000000,579,6.8,1,0,0,0,0,0,0,1,0,0,0,0
3776,12,121,35,473,4000,4700361,2047,6617,29,5000000,849,4.6,1,0,0,0,0,0,0,1,0,0,0,0
3777,155,97,7,939,8000,2711210,40305,10517,86,5000000,981,6.4,1,0,0,0,0,0,0,0,0,1,0,0
3778,81,116,52,102,624,1980338,12366,1209,151,5000000,385,7,1,0,0,0,0,0,0,0,0,1,0,0
3780,19,103,261,145,722,1100000,3665,1201,39,5000000,280,6.8,1,0,0,0,0,0,0,0,0,1,0,0
3781,163,112,52,688,10000,2445646,32382,12897,99,5000000,963,7,1,0,0,0,0,0,0,0,0,1,0,0
3782,248,91,263,192,967,2221809,40618,1582,144,5000000,289,7,1,0,0,0,0,0,0,1,0,0,0,0
3783,39,98,13,600,3000,296665,12675,5185,158,5000000,971,6.3,1,0,0,0,0,0,0,0,0,1,0,0
3784,322,95,57,233,727,3219029,28845,1836,125,5000000,442,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3786,12,99,0,361,578,830210,1900,3382,56,5000000,435,4.4,1,0,0,0,0,0,0,1,0,0,0,0
3787,83,91,0,65,387,1040879,54478,648,184,7000000,96,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3788,37,97,18000,977,10000,326308,6632,13718,69,5000000,1000,6.1,1,0,0,0,0,0,0,0,0,1,0,0
3793,27,90,6,940,3000,124720,1560,4987,15,5000000,1000,7.3,1,0,0,0,0,0,1,0,0,0,0,0
3795,31,90,204,697,1000,99147,1884,3207,28,2000000,697,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3797,371,94,0,99,432,65069140,65299,1010,455,5000000,309,6.2,1,0,0,0,0,0,0,1,0,0,0,0
3798,133,90,0,15,343,65087,8824,408,108,5000000,29,6.2,1,0,0,0,0,0,0,0,0,1,0,0
3808,44,105,0,394,745,37440,12672,1986,60,5000000,508,7.5,1,0,0,0,0,0,0,0,0,1,0,0
3821,104,148,0,263,3000,24475416,72443,3967,309,890000,324,8,1,0,0,0,0,0,0,0,0,1,0,0
3823,303,93,0,581,1000,47277326,138814,2990,1516,4800000,1000,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3825,359,121,337,41,982,1729969,68211,1520,219,5000000,463,7.4,1,0,0,0,0,0,0,0,0,1,0,0
3826,130,118,7,339,968,1705139,4695,2545,69,4700000,733,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3829,159,101,365,14,237,8025872,19234,302,258,4700000,28,5.5,1,0,0,0,0,0,0,0,0,0,0,1
3841,45,96,37,542,801,81200000,87739,3113,133,4500000,760,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3846,202,108,0,346,22000,13060843,149528,26050,454,15000000,3000,7.7,1,0,0,0,0,0,0,0,0,1,0,0
3848,120,109,0,126,3000,3798532,41138,3668,208,4500000,441,7.4,1,0,0,0,0,0,0,0,0,1,0,0
3849,234,102,0,167,1000,3609278,573541,2235,1916,4500000,1000,8.4,1,0,0,0,0,0,0,0,0,1,0,0
3853,49,98,10,402,589,10429707,10483,2705,125,5000000,416,5.4,1,0,0,0,0,0,1,0,0,0,0,0
3854,283,133,219,701,15000,727883,580999,17040,2110,4500000,933,8.1,1,0,0,0,0,0,0,0,0,1,0,0
3857,92,106,68,391,835,410241,32357,2110,199,2000000,601,6.8,1,0,0,0,0,0,0,0,0,1,0,0
3865,138,104,0,329,14000,108229,30836,15860,137,4500000,1000,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3867,149,133,869,425,888,112000000,680041,2176,760,4400000,721,8.7,1,0,0,0,0,0,0,0,0,1,0,0
3872,29,103,249,261,2000,8691,4952,3089,32,4500000,298,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3879,256,111,456,394,20000,34964818,39975,21404,186,150000000,559,5.8,1,0,0,0,0,0,1,0,0,0,0,0
3886,274,90,0,231,648,101055,17478,1951,159,4000000,529,5,1,0,0,0,0,0,0,0,0,1,0,0
3888,265,101,0,11,19000,44566004,321283,32015,1848,4000000,13000,7.8,1,0,0,0,0,0,0,0,0,1,0,0
3889,154,93,11000,629,11000,39200000,192940,12691,491,4000000,636,8.1,1,0,0,0,0,0,1,0,0,0,0,0
3890,44,152,309,132,232,36000000,9456,825,107,4000000,178,6.7,1,0,0,0,0,1,0,0,0,0,0,0
3892,153,112,395,80,13000,31252964,71495,13707,522,4000000,595,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3893,256,95,9,428,584,131175,30219,1885,200,8500000,430,5.6,1,0,0,0,0,0,0,1,0,0,0,0
3894,123,111,81,687,12000,31968347,93894,14823,286,3600000,898,7.6,1,0,0,0,0,0,0,0,0,1,0,0
3898,149,91,357,326,3000,35385560,27198,4807,131,4000000,465,4.6,1,0,0,0,0,0,0,0,0,1,0,0
3901,323,106,450,712,14000,20803237,110616,18645,291,3500000,3000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3902,172,93,0,133,355,13008928,73501,837,333,4000000,151,7.3,1,0,0,0,0,0,0,0,0,1,0,0
3906,548,165,0,127,230,25359200,266020,673,836,4000000,193,8,1,0,0,0,0,0,0,0,0,1,0,0
3908,230,119,13000,567,1000,180011740,177729,2776,1368,100000000,658,5.7,1,0,0,0,0,0,0,1,0,0,0,0
3909,27,93,69,69,522,10097096,5612,955,38,4000000,231,4.6,1,0,0,0,0,0,0,0,0,1,0,0
3910,22,82,69,585,939,9821335,1415,3354,10,6000000,706,4,1,0,0,0,0,0,0,0,0,1,0,0
3911,157,101,47,407,658,8243880,28714,3086,215,3200000,636,7,1,0,0,0,0,0,0,0,0,1,0,0
3913,125,81,5,710,49000,7825820,13086,50831,156,4000000,780,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3915,160,107,0,255,798,14637490,16411,2537,136,25000000,374,4.8,1,0,0,0,0,0,0,0,0,1,0,0
3917,69,86,89,511,986,17314483,14621,4073,48,4000000,713,4.7,1,0,0,0,0,0,0,0,0,1,0,0
3918,143,110,675,968,16000,6525762,44339,19928,425,4000000,977,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3921,51,110,99,960,4000,4301331,78241,7921,177,4000000,975,6.7,1,0,0,0,0,0,0,0,0,1,0,0
3922,163,104,30,296,769,4046737,67949,2251,390,4000000,413,7.1,1,0,0,0,0,0,0,0,0,1,0,0
3923,52,96,2,0,960,3713002,3611,972,62,8000000,12,2.7,1,0,0,0,0,0,0,0,0,1,0,0
3924,40,110,0,237,721,3468572,10073,1966,78,4000000,246,7.3,1,0,0,0,0,0,0,0,0,1,0,0
3925,50,84,378,611,925,2892582,22697,3559,202,4000000,729,7.6,1,0,0,0,0,0,0,0,0,1,0,0
3926,45,94,24,545,834,2800000,4377,2662,85,4000000,625,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3927,121,93,131,90,497,2426851,16224,776,76,4000000,113,6.5,1,0,0,0,0,0,0,0,0,1,0,0
3928,114,96,101,71,730,1325073,18762,1208,91,4000000,394,6.6,1,0,0,0,0,0,0,0,0,1,0,0
3931,115,102,330,0,48,2601847,22457,48,69,4000000,0,8.5,1,0,0,0,0,0,0,1,0,0,0,0
3932,15,87,101,324,721,800000,2308,1700,35,4000000,576,4.8,1,0,0,0,0,0,0,0,0,1,0,0
3935,41,99,60,444,979,562059,8535,3130,113,4000000,665,7,1,0,0,0,0,0,0,0,0,1,0,0
3936,31,106,81,687,2000,399793,2877,4343,70,4000000,811,5.4,1,0,0,0,0,0,0,0,0,1,0,0
3938,232,117,234,221,12000,371897,36494,13607,118,4000000,1000,6.9,1,0,0,0,0,0,0,0,0,1,0,0
3940,68,102,212,195,10000,354704,2705,11083,38,1300000,633,5.9,1,0,0,0,0,0,0,0,0,1,0,0
3944,109,106,0,67,617,58214,34224,916,137,9500000,163,7,1,0,0,0,0,0,0,0,0,1,0,0
3945,34,103,272,70,736,75078,1398,1403,26,14000000,450,6.3,1,0,0,0,0,0,0,0,0,1,0,0
3950,215,98,53,65,530,18469,34263,1038,141,650000,238,6.5,1,0,0,0,0,0,0,0,0,1,0,0
3952,12,92,19,599,18000,12836,1686,20135,28,4000000,759,5.8,1,0,0,0,0,0,0,0,0,1,0,0
3970,157,226,149,248,503,198655278,215340,1862,706,3977000,384,8.2,1,0,1,0,0,0,0,0,0,0,0,0
3972,53,152,541,288,773,14873,5294,2888,67,3800000,575,6.8,1,1,0,0,0,0,0,0,0,0,0,0
3974,21,107,24,83,277,8000000,3167,731,90,3768785,244,7,1,0,0,0,0,0,0,0,1,0,0,0
3978,41,102,136,48,89,2956000,3258,282,54,3700000,78,7.1,1,1,0,0,0,0,0,0,0,0,0,0
3985,134,88,104,318,628,83400000,160281,2726,427,3500000,575,7.8,1,0,0,0,0,0,1,0,0,0,0,0
3987,20,97,473,624,826,27900000,74626,3455,157,3500000,723,7.3,1,0,0,0,0,0,0,0,0,1,0,0
3988,28,97,117,556,851,27900000,39508,3036,96,3500000,582,7.5,1,0,0,0,0,0,0,0,0,1,0,0
3990,95,85,10,178,3000,14000000,15956,3617,118,3500000,273,6,1,0,0,0,0,0,0,0,0,1,0,0
3996,425,92,22,159,648,25138292,66483,1122,452,3500000,191,6.8,1,0,0,0,0,0,0,0,0,1,0,0
3997,19,93,0,78,625,10305534,1721,987,38,3500000,118,3.9,1,0,0,0,0,0,0,0,0,1,0,0
3998,43,96,0,111,385,9449219,13949,995,98,3500000,356,6.1,1,0,0,0,0,0,0,0,0,1,0,0
3999,127,105,386,248,3000,6390032,24977,4238,229,3500000,258,7.5,1,0,0,0,0,0,0,0,0,1,0,0
4003,252,37,0,199,634,5923044,113451,1347,537,3600000,328,7.8,1,0,0,0,0,0,0,0,0,0,0,1
4004,31,81,0,542,560,3293258,11399,2238,131,3000000,555,5.2,1,0,0,0,0,0,0,1,0,0,0,0
4008,30,101,0,681,827,220234,1950,3574,24,3500000,729,6.5,1,0,0,0,0,0,0,0,0,1,0,0
4009,265,102,82,536,622,34350553,104072,2486,207,68000000,591,5.7,1,0,0,0,0,0,0,0,0,1,0,0
4010,50,98,9,405,11000,101228,7228,20009,53,3500000,8000,6.4,1,0,0,0,0,0,0,0,0,1,0,0
4011,50,91,23,660,4000,96793,12188,6380,135,3500000,756,5.3,1,0,0,0,0,0,0,1,0,0,0,0
4025,290,107,78,969,18000,5354039,92599,22834,225,3500000,2000,7.1,1,0,0,0,0,0,0,0,0,1,0,0
4027,159,92,0,539,1000,2926565,28573,3608,72,3000000,585,6.5,1,0,0,0,0,0,0,0,0,1,0,0
4028,535,107,141,535,24000,13092000,399138,26495,731,3300000,970,8.5,1,0,0,0,0,0,0,0,0,1,0,0
4035,60,91,38,377,625,8108247,9607,2747,174,3300000,464,7.4,1,0,0,0,0,0,0,1,0,0,0,0
4038,16,92,4,405,631,7680,704,2020,18,2000000,443,6.4,1,0,0,0,0,0,0,0,0,1,0,0
4044,261,105,101,157,1000,5776314,73349,2016,142,3200000,394,7.2,1,0,0,0,0,0,0,0,0,1,0,0
4046,94,109,644,559,1000,141600000,90177,3468,257,3000000,783,7.6,1,0,0,0,0,0,0,0,0,1,0,0
4051,53,115,0,360,1000,38168022,4687,1964,83,3000000,436,6.6,1,0,0,0,0,0,0,0,0,1,0,0
4052,264,98,21,189,438,84749884,82133,1081,359,3000000,332,5.7,1,0,0,0,0,0,0,0,0,1,0,0
4056,138,87,28,217,426,30000000,43485,1472,327,2200000,359,5.4,1,0,0,0,0,0,0,0,0,1,0,0
4058,361,85,65,535,942,64423650,139329,3708,578,3000000,810,5.7,1,0,0,0,0,0,0,0,0,1,0,0
4059,411,110,301,412,1000,48056940,155153,2239,524,3000000,419,6.8,1,0,0,0,0,0,0,0,0,1,0,0
4060,24,113,9,12,71,19184015,1466,159,35,3000000,65,5.4,1,0,0,0,0,0,0,0,0,1,0,0
4063,35,98,188,693,2000,24629916,12942,4277,34,3000000,970,5.1,1,0,0,0,0,0,1,0,0,0,0,0
4065,158,86,41,155,956,19472057,25332,1862,307,3000000,316,5.9,1,0,0,0,0,0,0,0,0,1,0,0
4067,16,100,32,175,610,15369573,2580,1441,54,3000000,232,5.3,1,0,0,0,0,0,1,0,0,0,0,0
4070,112,91,18,307,935,15935068,19331,2899,317,2500000,805,4.3,1,0,0,0,0,0,0,0,0,1,0,0
4072,114,100,1000,220,989,11694528,7721,2165,72,3000000,744,7.2,1,0,0,0,0,0,0,0,0,1,0,0
4075,49,84,23,706,1000,10017041,8265,4815,20,3000000,927,5.9,1,0,0,0,0,0,0,0,0,1,0,0
4081,37,99,18,233,939,7059537,8279,2321,101,3000000,407,3,1,0,0,0,0,0,0,1,0,0,0,0
4082,405,109,0,48,140,8114507,95362,328,270,3000000,63,7.9,1,0,0,0,0,0,0,0,0,1,0,0
4083,29,95,4,152,641,7888703,8465,1389,65,3000000,168,3.2,1,0,0,0,0,0,1,0,0,0,0,0
4084,81,97,152,135,674,7282851,9502,1395,100,3000000,174,6.5,1,0,0,0,0,0,0,0,0,1,0,0
4086,75,90,15,453,953,5844929,6000,2510,109,3000000,625,7,1,0,0,0,0,0,0,1,0,0,0,0
4090,48,82,0,51,472,4142507,3665,858,81,3000000,324,4.4,1,0,0,0,0,0,0,0,0,1,0,0
4091,33,109,300,200,729,4109095,8239,1292,92,3000000,257,6,1,0,0,0,0,0,0,0,0,1,0,0
4094,22,98,16,222,687,3902679,3943,1806,49,3000000,233,5.3,1,0,0,0,0,0,0,0,0,1,0,0
4095,30,95,45,267,578,3559990,8005,1363,49,3000000,341,5.3,1,0,0,0,0,0,0,0,0,1,0,0
4097,79,104,11,194,11000,3287435,8603,12250,115,4500000,813,7.1,1,0,0,0,0,0,0,0,0,1,0,0
4098,49,87,18,844,3000,3071947,18711,9555,183,3500000,2000,5.4,1,0,0,0,0,0,0,0,0,1,0,0
4099,42,108,232,353,10000,2961991,15885,11459,78,3300000,721,6.9,1,0,0,0,0,0,0,0,0,1,0,0
4103,23,89,269,24,489,2223990,761,539,14,3000000,26,6.6,1,0,0,0,0,0,0,0,0,1,0,0
4104,254,102,0,387,40000,1821983,31089,43810,261,3000000,3000,5.4,1,0,0,0,0,0,0,0,0,1,0,0
4106,19,110,13,221,439,2848578,3942,1567,65,3500000,399,6.3,1,0,0,0,0,0,1,0,0,0,0,0
4110,5,87,84,331,702,252726,1289,2715,18,3000000,366,7.2,1,0,0,0,0,0,1,0,0,0,0,0
4114,156,87,21,416,4000,418268,37156,8353,129,3000000,3000,5.3,1,0,0,0,0,0,0,0,0,1,0,0
4117,82,93,78,197,536,200803,7988,1467,71,3000000,317,5.3,1,0,0,0,0,0,0,0,0,1,0,0
4118,175,111,81,81,3000,33631221,48562,3784,145,25000000,571,6,1,0,0,0,0,0,0,0,0,1,0,0
4121,8,100,27,847,1000,73678,266,4374,8,3000000,902,5.9,1,0,0,0,0,0,0,0,0,1,0,0
4122,63,88,26,236,487,143000,4122,1495,48,5000000,298,4.1,1,0,0,0,0,0,0,0,0,1,0,0
4123,20,97,700,56,599,39852,1238,1030,25,3000000,325,6.7,1,0,0,0,0,0,0,0,0,1,0,0
4128,451,108,13000,11000,40000,334185206,306336,79957,736,200000000,25000,6.5,1,0,0,0,0,0,1,0,0,0,0,0
4130,21,96,15,357,433,5005,2280,1929,14,3000000,396,5.9,1,0,0,0,0,0,0,0,0,1,0,0
4141,343,105,0,502,2000,201148159,103749,4671,323,95000000,520,7,1,0,0,0,0,0,1,0,0,0,0,0
4147,35,105,39,183,267,3123749,746,1231,27,1500000,225,6.5,1,0,0,0,0,0,0,0,0,1,0,0
4149,73,93,4,394,875,100675,5695,2305,23,3000000,412,6.4,1,0,0,0,0,0,0,1,0,0,0,0
4154,159,116,153,165,275,22201636,33567,727,206,8000000,247,7.4,1,0,0,0,0,0,0,0,0,1,0,0
4155,181,120,0,102,105,25000000,175196,527,350,2883848,103,8.3,1,0,0,0,0,1,0,0,0,0,0,0
4156,110,88,152,181,935,19170001,21359,1855,270,2800000,448,5.3,1,0,0,0,0,0,0,0,0,1,0,0
4157,213,102,149,357,695,22202612,291875,2509,533,2800000,421,8.1,1,0,0,0,0,0,0,0,1,0,0,0
4158,129,106,0,481,1000,86300000,112671,2703,315,2800000,595,8,1,0,0,0,0,0,1,0,0,0,0,0
4159,280,95,0,192,569,952620,40800,1797,332,2000000,529,5.7,1,0,0,0,0,0,0,0,0,1,0,0
4161,61,113,9,42,402,9054736,5744,787,57,2700000,222,7.1,1,0,0,0,0,0,0,0,0,1,0,0
